Provice;Country;Lat;Long;Date;Confirmed
Santa Clara County, CA;US;37.3541;-121.9552;2/22/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/23/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/24/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/25/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/26/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/27/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/28/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/29/20;3
Santa Clara County, CA;US;37.3541;-121.9552;3/1/20;3
Santa Clara County, CA;US;37.3541;-121.9552;3/2/20;9
Santa Clara County, CA;US;37.3541;-121.9552;3/3/20;11
Santa Clara County, CA;US;37.3541;-121.9552;3/4/20;11
Santa Clara County, CA;US;37.3541;-121.9552;3/5/20;20
Santa Clara County, CA;US;37.3541;-121.9552;3/6/20;20
Santa Clara County, CA;US;37.3541;-121.9552;3/7/20;32
Grand Princess Cruise Ship;US;37.6489;-122.6655;1/22/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;1/23/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;1/24/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;1/25/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;1/26/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;1/27/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;1/28/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;1/29/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;1/30/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;1/31/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/1/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/2/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/3/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/4/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/5/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/6/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/7/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/8/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/9/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/10/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/11/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/12/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/13/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/14/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/15/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/16/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/17/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/18/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/19/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/20/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/21/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/22/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/23/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/24/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/25/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/26/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/27/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/28/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;2/29/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;3/1/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;3/2/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;3/3/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;3/4/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;3/5/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;3/6/20;0
Grand Princess Cruise Ship;US;37.6489;-122.6655;3/7/20;21
;French Guiana;3.9339;-53.1258;1/22/20;0
;French Guiana;3.9339;-53.1258;1/23/20;0
;French Guiana;3.9339;-53.1258;1/24/20;0
;French Guiana;3.9339;-53.1258;1/25/20;0
;French Guiana;3.9339;-53.1258;1/26/20;0
;French Guiana;3.9339;-53.1258;1/27/20;0
;French Guiana;3.9339;-53.1258;1/28/20;0
;French Guiana;3.9339;-53.1258;1/29/20;0
;French Guiana;3.9339;-53.1258;1/30/20;0
;French Guiana;3.9339;-53.1258;1/31/20;0
;French Guiana;3.9339;-53.1258;2/1/20;0
;French Guiana;3.9339;-53.1258;2/2/20;0
;French Guiana;3.9339;-53.1258;2/3/20;0
;French Guiana;3.9339;-53.1258;2/4/20;0
;French Guiana;3.9339;-53.1258;2/5/20;0
;French Guiana;3.9339;-53.1258;2/6/20;0
;French Guiana;3.9339;-53.1258;2/7/20;0
;French Guiana;3.9339;-53.1258;2/8/20;0
;French Guiana;3.9339;-53.1258;2/9/20;0
;French Guiana;3.9339;-53.1258;2/10/20;0
;French Guiana;3.9339;-53.1258;2/11/20;0
;French Guiana;3.9339;-53.1258;2/12/20;0
;French Guiana;3.9339;-53.1258;2/13/20;0
;French Guiana;3.9339;-53.1258;2/14/20;0
;French Guiana;3.9339;-53.1258;2/15/20;0
;French Guiana;3.9339;-53.1258;2/16/20;0
;French Guiana;3.9339;-53.1258;2/17/20;0
;French Guiana;3.9339;-53.1258;2/18/20;0
;French Guiana;3.9339;-53.1258;2/19/20;0
;French Guiana;3.9339;-53.1258;2/20/20;0
;French Guiana;3.9339;-53.1258;2/21/20;0
;French Guiana;3.9339;-53.1258;2/22/20;0
;French Guiana;3.9339;-53.1258;2/23/20;0
;French Guiana;3.9339;-53.1258;2/24/20;0
;French Guiana;3.9339;-53.1258;2/25/20;0
;French Guiana;3.9339;-53.1258;2/26/20;0
;French Guiana;3.9339;-53.1258;2/27/20;0
;French Guiana;3.9339;-53.1258;2/28/20;0
;French Guiana;3.9339;-53.1258;2/29/20;0
;French Guiana;3.9339;-53.1258;3/1/20;0
;French Guiana;3.9339;-53.1258;3/2/20;0
;French Guiana;3.9339;-53.1258;3/3/20;0
;French Guiana;3.9339;-53.1258;3/4/20;0
;French Guiana;3.9339;-53.1258;3/5/20;0
;French Guiana;3.9339;-53.1258;3/6/20;0
;French Guiana;3.9339;-53.1258;3/7/20;5
;Malta;35.9375;14.3754;1/22/20;0
;Malta;35.9375;14.3754;1/23/20;0
;Malta;35.9375;14.3754;1/24/20;0
;Malta;35.9375;14.3754;1/25/20;0
;Malta;35.9375;14.3754;1/26/20;0
;Malta;35.9375;14.3754;1/27/20;0
;Malta;35.9375;14.3754;1/28/20;0
;Malta;35.9375;14.3754;1/29/20;0
;Malta;35.9375;14.3754;1/30/20;0
;Malta;35.9375;14.3754;1/31/20;0
;Malta;35.9375;14.3754;2/1/20;0
;Malta;35.9375;14.3754;2/2/20;0
;Malta;35.9375;14.3754;2/3/20;0
;Malta;35.9375;14.3754;2/4/20;0
;Malta;35.9375;14.3754;2/5/20;0
;Malta;35.9375;14.3754;2/6/20;0
;Malta;35.9375;14.3754;2/7/20;0
;Malta;35.9375;14.3754;2/8/20;0
;Malta;35.9375;14.3754;2/9/20;0
;Malta;35.9375;14.3754;2/10/20;0
;Malta;35.9375;14.3754;2/11/20;0
;Malta;35.9375;14.3754;2/12/20;0
;Malta;35.9375;14.3754;2/13/20;0
;Malta;35.9375;14.3754;2/14/20;0
;Malta;35.9375;14.3754;2/15/20;0
;Malta;35.9375;14.3754;2/16/20;0
;Malta;35.9375;14.3754;2/17/20;0
;Malta;35.9375;14.3754;2/18/20;0
;Malta;35.9375;14.3754;2/19/20;0
;Malta;35.9375;14.3754;2/20/20;0
;Malta;35.9375;14.3754;2/21/20;0
;Malta;35.9375;14.3754;2/22/20;0
;Malta;35.9375;14.3754;2/23/20;0
;Malta;35.9375;14.3754;2/24/20;0
;Malta;35.9375;14.3754;2/25/20;0
;Malta;35.9375;14.3754;2/26/20;0
;Malta;35.9375;14.3754;2/27/20;0
;Malta;35.9375;14.3754;2/28/20;0
;Malta;35.9375;14.3754;2/29/20;0
;Malta;35.9375;14.3754;3/1/20;0
;Malta;35.9375;14.3754;3/2/20;0
;Malta;35.9375;14.3754;3/3/20;0
;Malta;35.9375;14.3754;3/4/20;0
;Malta;35.9375;14.3754;3/5/20;0
;Malta;35.9375;14.3754;3/6/20;0
;Malta;35.9375;14.3754;3/7/20;3
Douglas County, CO;US;39.2587;-104.9389;1/22/20;0
Douglas County, CO;US;39.2587;-104.9389;1/23/20;0
Douglas County, CO;US;39.2587;-104.9389;1/24/20;0
Douglas County, CO;US;39.2587;-104.9389;1/25/20;0
Douglas County, CO;US;39.2587;-104.9389;1/26/20;0
Douglas County, CO;US;39.2587;-104.9389;1/27/20;0
Douglas County, CO;US;39.2587;-104.9389;1/28/20;0
Douglas County, CO;US;39.2587;-104.9389;1/29/20;0
Douglas County, CO;US;39.2587;-104.9389;1/30/20;0
Douglas County, CO;US;39.2587;-104.9389;1/31/20;0
Douglas County, CO;US;39.2587;-104.9389;2/1/20;0
Douglas County, CO;US;39.2587;-104.9389;2/2/20;0
Douglas County, CO;US;39.2587;-104.9389;2/3/20;0
Douglas County, CO;US;39.2587;-104.9389;2/4/20;0
Douglas County, CO;US;39.2587;-104.9389;2/5/20;0
Douglas County, CO;US;39.2587;-104.9389;2/6/20;0
Douglas County, CO;US;39.2587;-104.9389;2/7/20;0
Douglas County, CO;US;39.2587;-104.9389;2/8/20;0
Douglas County, CO;US;39.2587;-104.9389;2/9/20;0
Douglas County, CO;US;39.2587;-104.9389;2/10/20;0
Douglas County, CO;US;39.2587;-104.9389;2/11/20;0
Douglas County, CO;US;39.2587;-104.9389;2/12/20;0
Douglas County, CO;US;39.2587;-104.9389;2/13/20;0
Douglas County, CO;US;39.2587;-104.9389;2/14/20;0
Douglas County, CO;US;39.2587;-104.9389;2/15/20;0
Douglas County, CO;US;39.2587;-104.9389;2/16/20;0
Douglas County, CO;US;39.2587;-104.9389;2/17/20;0
Douglas County, CO;US;39.2587;-104.9389;2/18/20;0
Douglas County, CO;US;39.2587;-104.9389;2/19/20;0
Douglas County, CO;US;39.2587;-104.9389;2/20/20;0
Douglas County, CO;US;39.2587;-104.9389;2/21/20;0
Douglas County, CO;US;39.2587;-104.9389;2/22/20;0
Douglas County, CO;US;39.2587;-104.9389;2/23/20;0
Douglas County, CO;US;39.2587;-104.9389;2/24/20;0
Douglas County, CO;US;39.2587;-104.9389;2/25/20;0
Douglas County, CO;US;39.2587;-104.9389;2/26/20;0
Douglas County, CO;US;39.2587;-104.9389;2/27/20;0
Douglas County, CO;US;39.2587;-104.9389;2/28/20;0
Douglas County, CO;US;39.2587;-104.9389;2/29/20;0
Douglas County, CO;US;39.2587;-104.9389;3/1/20;0
Douglas County, CO;US;39.2587;-104.9389;3/2/20;0
Douglas County, CO;US;39.2587;-104.9389;3/3/20;0
Douglas County, CO;US;39.2587;-104.9389;3/4/20;0
Douglas County, CO;US;39.2587;-104.9389;3/5/20;0
Douglas County, CO;US;39.2587;-104.9389;3/6/20;0
Douglas County, CO;US;39.2587;-104.9389;3/7/20;3
Providence County, RI;US;41.8882;-71.4774;1/22/20;0
Providence County, RI;US;41.8882;-71.4774;1/23/20;0
Providence County, RI;US;41.8882;-71.4774;1/24/20;0
Providence County, RI;US;41.8882;-71.4774;1/25/20;0
Providence County, RI;US;41.8882;-71.4774;1/26/20;0
Providence County, RI;US;41.8882;-71.4774;1/27/20;0
Providence County, RI;US;41.8882;-71.4774;1/28/20;0
Providence County, RI;US;41.8882;-71.4774;1/29/20;0
Providence County, RI;US;41.8882;-71.4774;1/30/20;0
Providence County, RI;US;41.8882;-71.4774;1/31/20;0
Providence County, RI;US;41.8882;-71.4774;2/1/20;0
Providence County, RI;US;41.8882;-71.4774;2/2/20;0
Providence County, RI;US;41.8882;-71.4774;2/3/20;0
Providence County, RI;US;41.8882;-71.4774;2/4/20;0
Providence County, RI;US;41.8882;-71.4774;2/5/20;0
Providence County, RI;US;41.8882;-71.4774;2/6/20;0
Providence County, RI;US;41.8882;-71.4774;2/7/20;0
Providence County, RI;US;41.8882;-71.4774;2/8/20;0
Providence County, RI;US;41.8882;-71.4774;2/9/20;0
Providence County, RI;US;41.8882;-71.4774;2/10/20;0
Providence County, RI;US;41.8882;-71.4774;2/11/20;0
Providence County, RI;US;41.8882;-71.4774;2/12/20;0
Providence County, RI;US;41.8882;-71.4774;2/13/20;0
Providence County, RI;US;41.8882;-71.4774;2/14/20;0
Providence County, RI;US;41.8882;-71.4774;2/15/20;0
Providence County, RI;US;41.8882;-71.4774;2/16/20;0
Providence County, RI;US;41.8882;-71.4774;2/17/20;0
Providence County, RI;US;41.8882;-71.4774;2/18/20;0
Providence County, RI;US;41.8882;-71.4774;2/19/20;0
Providence County, RI;US;41.8882;-71.4774;2/20/20;0
Providence County, RI;US;41.8882;-71.4774;2/21/20;0
Providence County, RI;US;41.8882;-71.4774;2/22/20;0
Providence County, RI;US;41.8882;-71.4774;2/23/20;0
Providence County, RI;US;41.8882;-71.4774;2/24/20;0
Providence County, RI;US;41.8882;-71.4774;2/25/20;0
Providence County, RI;US;41.8882;-71.4774;2/26/20;0
Providence County, RI;US;41.8882;-71.4774;2/27/20;0
Providence County, RI;US;41.8882;-71.4774;2/28/20;0
Providence County, RI;US;41.8882;-71.4774;2/29/20;0
Providence County, RI;US;41.8882;-71.4774;3/1/20;1
Providence County, RI;US;41.8882;-71.4774;3/2/20;2
Providence County, RI;US;41.8882;-71.4774;3/3/20;2
Providence County, RI;US;41.8882;-71.4774;3/4/20;2
Providence County, RI;US;41.8882;-71.4774;3/5/20;2
Providence County, RI;US;41.8882;-71.4774;3/6/20;2
Providence County, RI;US;41.8882;-71.4774;3/7/20;3
;Martinique;14.6415;-61.0242;1/22/20;0
;Martinique;14.6415;-61.0242;1/23/20;0
;Martinique;14.6415;-61.0242;1/24/20;0
;Martinique;14.6415;-61.0242;1/25/20;0
;Martinique;14.6415;-61.0242;1/26/20;0
;Martinique;14.6415;-61.0242;1/27/20;0
;Martinique;14.6415;-61.0242;1/28/20;0
;Martinique;14.6415;-61.0242;1/29/20;0
;Martinique;14.6415;-61.0242;1/30/20;0
;Martinique;14.6415;-61.0242;1/31/20;0
;Martinique;14.6415;-61.0242;2/1/20;0
;Martinique;14.6415;-61.0242;2/2/20;0
;Martinique;14.6415;-61.0242;2/3/20;0
;Martinique;14.6415;-61.0242;2/4/20;0
;Martinique;14.6415;-61.0242;2/5/20;0
;Martinique;14.6415;-61.0242;2/6/20;0
;Martinique;14.6415;-61.0242;2/7/20;0
;Martinique;14.6415;-61.0242;2/8/20;0
;Martinique;14.6415;-61.0242;2/9/20;0
;Martinique;14.6415;-61.0242;2/10/20;0
;Martinique;14.6415;-61.0242;2/11/20;0
;Martinique;14.6415;-61.0242;2/12/20;0
;Martinique;14.6415;-61.0242;2/13/20;0
;Martinique;14.6415;-61.0242;2/14/20;0
;Martinique;14.6415;-61.0242;2/15/20;0
;Martinique;14.6415;-61.0242;2/16/20;0
;Martinique;14.6415;-61.0242;2/17/20;0
;Martinique;14.6415;-61.0242;2/18/20;0
;Martinique;14.6415;-61.0242;2/19/20;0
;Martinique;14.6415;-61.0242;2/20/20;0
;Martinique;14.6415;-61.0242;2/21/20;0
;Martinique;14.6415;-61.0242;2/22/20;0
;Martinique;14.6415;-61.0242;2/23/20;0
;Martinique;14.6415;-61.0242;2/24/20;0
;Martinique;14.6415;-61.0242;2/25/20;0
;Martinique;14.6415;-61.0242;2/26/20;0
;Martinique;14.6415;-61.0242;2/27/20;0
;Martinique;14.6415;-61.0242;2/28/20;0
;Martinique;14.6415;-61.0242;2/29/20;0
;Martinique;14.6415;-61.0242;3/1/20;0
;Martinique;14.6415;-61.0242;3/2/20;0
;Martinique;14.6415;-61.0242;3/3/20;0
;Martinique;14.6415;-61.0242;3/4/20;0
;Martinique;14.6415;-61.0242;3/5/20;0
;Martinique;14.6415;-61.0242;3/6/20;0
;Martinique;14.6415;-61.0242;3/7/20;2
Alameda County, CA;US;37.6017;-121.7195;1/22/20;0
Alameda County, CA;US;37.6017;-121.7195;1/23/20;0
Alameda County, CA;US;37.6017;-121.7195;1/24/20;0
Alameda County, CA;US;37.6017;-121.7195;1/25/20;0
Alameda County, CA;US;37.6017;-121.7195;1/26/20;0
Alameda County, CA;US;37.6017;-121.7195;1/27/20;0
Alameda County, CA;US;37.6017;-121.7195;1/28/20;0
Alameda County, CA;US;37.6017;-121.7195;1/29/20;0
Alameda County, CA;US;37.6017;-121.7195;1/30/20;0
Alameda County, CA;US;37.6017;-121.7195;1/31/20;0
Alameda County, CA;US;37.6017;-121.7195;2/1/20;0
Alameda County, CA;US;37.6017;-121.7195;2/2/20;0
Alameda County, CA;US;37.6017;-121.7195;2/3/20;0
Alameda County, CA;US;37.6017;-121.7195;2/4/20;0
Alameda County, CA;US;37.6017;-121.7195;2/5/20;0
Alameda County, CA;US;37.6017;-121.7195;2/6/20;0
Alameda County, CA;US;37.6017;-121.7195;2/7/20;0
Alameda County, CA;US;37.6017;-121.7195;2/8/20;0
Alameda County, CA;US;37.6017;-121.7195;2/9/20;0
Alameda County, CA;US;37.6017;-121.7195;2/10/20;0
Alameda County, CA;US;37.6017;-121.7195;2/11/20;0
Alameda County, CA;US;37.6017;-121.7195;2/12/20;0
Alameda County, CA;US;37.6017;-121.7195;2/13/20;0
Alameda County, CA;US;37.6017;-121.7195;2/14/20;0
Alameda County, CA;US;37.6017;-121.7195;2/15/20;0
Alameda County, CA;US;37.6017;-121.7195;2/16/20;0
Alameda County, CA;US;37.6017;-121.7195;2/17/20;0
Alameda County, CA;US;37.6017;-121.7195;2/18/20;0
Alameda County, CA;US;37.6017;-121.7195;2/19/20;0
Alameda County, CA;US;37.6017;-121.7195;2/20/20;0
Alameda County, CA;US;37.6017;-121.7195;2/21/20;0
Alameda County, CA;US;37.6017;-121.7195;2/22/20;0
Alameda County, CA;US;37.6017;-121.7195;2/23/20;0
Alameda County, CA;US;37.6017;-121.7195;2/24/20;0
Alameda County, CA;US;37.6017;-121.7195;2/25/20;0
Alameda County, CA;US;37.6017;-121.7195;2/26/20;0
Alameda County, CA;US;37.6017;-121.7195;2/27/20;0
Alameda County, CA;US;37.6017;-121.7195;2/28/20;0
Alameda County, CA;US;37.6017;-121.7195;2/29/20;0
Alameda County, CA;US;37.6017;-121.7195;3/1/20;0
Alameda County, CA;US;37.6017;-121.7195;3/2/20;0
Alameda County, CA;US;37.6017;-121.7195;3/3/20;1
Alameda County, CA;US;37.6017;-121.7195;3/4/20;1
Alameda County, CA;US;37.6017;-121.7195;3/5/20;1
Alameda County, CA;US;37.6017;-121.7195;3/6/20;1
Alameda County, CA;US;37.6017;-121.7195;3/7/20;2
Broward County, FL;US;26.1901;-80.3659;1/22/20;0
Broward County, FL;US;26.1901;-80.3659;1/23/20;0
Broward County, FL;US;26.1901;-80.3659;1/24/20;0
Broward County, FL;US;26.1901;-80.3659;1/25/20;0
Broward County, FL;US;26.1901;-80.3659;1/26/20;0
Broward County, FL;US;26.1901;-80.3659;1/27/20;0
Broward County, FL;US;26.1901;-80.3659;1/28/20;0
Broward County, FL;US;26.1901;-80.3659;1/29/20;0
Broward County, FL;US;26.1901;-80.3659;1/30/20;0
Broward County, FL;US;26.1901;-80.3659;1/31/20;0
Broward County, FL;US;26.1901;-80.3659;2/1/20;0
Broward County, FL;US;26.1901;-80.3659;2/2/20;0
Broward County, FL;US;26.1901;-80.3659;2/3/20;0
Broward County, FL;US;26.1901;-80.3659;2/4/20;0
Broward County, FL;US;26.1901;-80.3659;2/5/20;0
Broward County, FL;US;26.1901;-80.3659;2/6/20;0
Broward County, FL;US;26.1901;-80.3659;2/7/20;0
Broward County, FL;US;26.1901;-80.3659;2/8/20;0
Broward County, FL;US;26.1901;-80.3659;2/9/20;0
Broward County, FL;US;26.1901;-80.3659;2/10/20;0
Broward County, FL;US;26.1901;-80.3659;2/11/20;0
Broward County, FL;US;26.1901;-80.3659;2/12/20;0
Broward County, FL;US;26.1901;-80.3659;2/13/20;0
Broward County, FL;US;26.1901;-80.3659;2/14/20;0
Broward County, FL;US;26.1901;-80.3659;2/15/20;0
Broward County, FL;US;26.1901;-80.3659;2/16/20;0
Broward County, FL;US;26.1901;-80.3659;2/17/20;0
Broward County, FL;US;26.1901;-80.3659;2/18/20;0
Broward County, FL;US;26.1901;-80.3659;2/19/20;0
Broward County, FL;US;26.1901;-80.3659;2/20/20;0
Broward County, FL;US;26.1901;-80.3659;2/21/20;0
Broward County, FL;US;26.1901;-80.3659;2/22/20;0
Broward County, FL;US;26.1901;-80.3659;2/23/20;0
Broward County, FL;US;26.1901;-80.3659;2/24/20;0
Broward County, FL;US;26.1901;-80.3659;2/25/20;0
Broward County, FL;US;26.1901;-80.3659;2/26/20;0
Broward County, FL;US;26.1901;-80.3659;2/27/20;0
Broward County, FL;US;26.1901;-80.3659;2/28/20;0
Broward County, FL;US;26.1901;-80.3659;2/29/20;0
Broward County, FL;US;26.1901;-80.3659;3/1/20;0
Broward County, FL;US;26.1901;-80.3659;3/2/20;0
Broward County, FL;US;26.1901;-80.3659;3/3/20;0
Broward County, FL;US;26.1901;-80.3659;3/4/20;0
Broward County, FL;US;26.1901;-80.3659;3/5/20;0
Broward County, FL;US;26.1901;-80.3659;3/6/20;0
Broward County, FL;US;26.1901;-80.3659;3/7/20;2
Fairfield County, CT;US;41.256;-73.3709;1/22/20;0
Fairfield County, CT;US;41.256;-73.3709;1/23/20;0
Fairfield County, CT;US;41.256;-73.3709;1/24/20;0
Fairfield County, CT;US;41.256;-73.3709;1/25/20;0
Fairfield County, CT;US;41.256;-73.3709;1/26/20;0
Fairfield County, CT;US;41.256;-73.3709;1/27/20;0
Fairfield County, CT;US;41.256;-73.3709;1/28/20;0
Fairfield County, CT;US;41.256;-73.3709;1/29/20;0
Fairfield County, CT;US;41.256;-73.3709;1/30/20;0
Fairfield County, CT;US;41.256;-73.3709;1/31/20;0
Fairfield County, CT;US;41.256;-73.3709;2/1/20;0
Fairfield County, CT;US;41.256;-73.3709;2/2/20;0
Fairfield County, CT;US;41.256;-73.3709;2/3/20;0
Fairfield County, CT;US;41.256;-73.3709;2/4/20;0
Fairfield County, CT;US;41.256;-73.3709;2/5/20;0
Fairfield County, CT;US;41.256;-73.3709;2/6/20;0
Fairfield County, CT;US;41.256;-73.3709;2/7/20;0
Fairfield County, CT;US;41.256;-73.3709;2/8/20;0
Fairfield County, CT;US;41.256;-73.3709;2/9/20;0
Fairfield County, CT;US;41.256;-73.3709;2/10/20;0
Fairfield County, CT;US;41.256;-73.3709;2/11/20;0
Fairfield County, CT;US;41.256;-73.3709;2/12/20;0
Fairfield County, CT;US;41.256;-73.3709;2/13/20;0
Fairfield County, CT;US;41.256;-73.3709;2/14/20;0
Fairfield County, CT;US;41.256;-73.3709;2/15/20;0
Fairfield County, CT;US;41.256;-73.3709;2/16/20;0
Fairfield County, CT;US;41.256;-73.3709;2/17/20;0
Fairfield County, CT;US;41.256;-73.3709;2/18/20;0
Fairfield County, CT;US;41.256;-73.3709;2/19/20;0
Fairfield County, CT;US;41.256;-73.3709;2/20/20;0
Fairfield County, CT;US;41.256;-73.3709;2/21/20;0
Fairfield County, CT;US;41.256;-73.3709;2/22/20;0
Fairfield County, CT;US;41.256;-73.3709;2/23/20;0
Fairfield County, CT;US;41.256;-73.3709;2/24/20;0
Fairfield County, CT;US;41.256;-73.3709;2/25/20;0
Fairfield County, CT;US;41.256;-73.3709;2/26/20;0
Fairfield County, CT;US;41.256;-73.3709;2/27/20;0
Fairfield County, CT;US;41.256;-73.3709;2/28/20;0
Fairfield County, CT;US;41.256;-73.3709;2/29/20;0
Fairfield County, CT;US;41.256;-73.3709;3/1/20;0
Fairfield County, CT;US;41.256;-73.3709;3/2/20;0
Fairfield County, CT;US;41.256;-73.3709;3/3/20;0
Fairfield County, CT;US;41.256;-73.3709;3/4/20;0
Fairfield County, CT;US;41.256;-73.3709;3/5/20;0
Fairfield County, CT;US;41.256;-73.3709;3/6/20;0
Fairfield County, CT;US;41.256;-73.3709;3/7/20;2
Lee County, FL;US;26.663;-81.9535;1/22/20;0
Lee County, FL;US;26.663;-81.9535;1/23/20;0
Lee County, FL;US;26.663;-81.9535;1/24/20;0
Lee County, FL;US;26.663;-81.9535;1/25/20;0
Lee County, FL;US;26.663;-81.9535;1/26/20;0
Lee County, FL;US;26.663;-81.9535;1/27/20;0
Lee County, FL;US;26.663;-81.9535;1/28/20;0
Lee County, FL;US;26.663;-81.9535;1/29/20;0
Lee County, FL;US;26.663;-81.9535;1/30/20;0
Lee County, FL;US;26.663;-81.9535;1/31/20;0
Lee County, FL;US;26.663;-81.9535;2/1/20;0
Lee County, FL;US;26.663;-81.9535;2/2/20;0
Lee County, FL;US;26.663;-81.9535;2/3/20;0
Lee County, FL;US;26.663;-81.9535;2/4/20;0
Lee County, FL;US;26.663;-81.9535;2/5/20;0
Lee County, FL;US;26.663;-81.9535;2/6/20;0
Lee County, FL;US;26.663;-81.9535;2/7/20;0
Lee County, FL;US;26.663;-81.9535;2/8/20;0
Lee County, FL;US;26.663;-81.9535;2/9/20;0
Lee County, FL;US;26.663;-81.9535;2/10/20;0
Lee County, FL;US;26.663;-81.9535;2/11/20;0
Lee County, FL;US;26.663;-81.9535;2/12/20;0
Lee County, FL;US;26.663;-81.9535;2/13/20;0
Lee County, FL;US;26.663;-81.9535;2/14/20;0
Lee County, FL;US;26.663;-81.9535;2/15/20;0
Lee County, FL;US;26.663;-81.9535;2/16/20;0
Lee County, FL;US;26.663;-81.9535;2/17/20;0
Lee County, FL;US;26.663;-81.9535;2/18/20;0
Lee County, FL;US;26.663;-81.9535;2/19/20;0
Lee County, FL;US;26.663;-81.9535;2/20/20;0
Lee County, FL;US;26.663;-81.9535;2/21/20;0
Lee County, FL;US;26.663;-81.9535;2/22/20;0
Lee County, FL;US;26.663;-81.9535;2/23/20;0
Lee County, FL;US;26.663;-81.9535;2/24/20;0
Lee County, FL;US;26.663;-81.9535;2/25/20;0
Lee County, FL;US;26.663;-81.9535;2/26/20;0
Lee County, FL;US;26.663;-81.9535;2/27/20;0
Lee County, FL;US;26.663;-81.9535;2/28/20;0
Lee County, FL;US;26.663;-81.9535;2/29/20;0
Lee County, FL;US;26.663;-81.9535;3/1/20;0
Lee County, FL;US;26.663;-81.9535;3/2/20;0
Lee County, FL;US;26.663;-81.9535;3/3/20;0
Lee County, FL;US;26.663;-81.9535;3/4/20;0
Lee County, FL;US;26.663;-81.9535;3/5/20;0
Lee County, FL;US;26.663;-81.9535;3/6/20;0
Lee County, FL;US;26.663;-81.9535;3/7/20;2
Pinal County, AZ;US;32.8162;-111.2845;1/22/20;0
Pinal County, AZ;US;32.8162;-111.2845;1/23/20;0
Pinal County, AZ;US;32.8162;-111.2845;1/24/20;0
Pinal County, AZ;US;32.8162;-111.2845;1/25/20;0
Pinal County, AZ;US;32.8162;-111.2845;1/26/20;0
Pinal County, AZ;US;32.8162;-111.2845;1/27/20;0
Pinal County, AZ;US;32.8162;-111.2845;1/28/20;0
Pinal County, AZ;US;32.8162;-111.2845;1/29/20;0
Pinal County, AZ;US;32.8162;-111.2845;1/30/20;0
Pinal County, AZ;US;32.8162;-111.2845;1/31/20;0
Pinal County, AZ;US;32.8162;-111.2845;2/1/20;0
Pinal County, AZ;US;32.8162;-111.2845;2/2/20;0
